cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,upf,lowf
2012-04-12,1387.570,-1.248,1.378,2.133,-0.752,-1.484,1.014,1.027
2012-04-13,1370.260,-0.050,-1.248,0.113,-0.864,-3.438,1.017,1.013
2012-04-16,1369.570,1.549,-0.050,-1.297,0.808,-3.100,1.015,1.013
2012-04-17,1390.780,-0.406,1.549,1.498,1.612,-0.585,1.004,1.024
2012-04-18,1385.140,-0.593,-0.406,1.137,-0.175,-0.926,1.010,1.016
2012-04-19,1376.920,0.117,-0.593,-0.997,0.486,-0.382,1.013,1.011
2012-04-20,1378.530,-0.841,0.117,-0.477,0.654,1.468,1.012,1.009
2012-04-23,1366.940,0.368,-0.841,-0.725,-1.714,-0.129,1.021,1.002
2012-04-24,1371.970,1.364,0.368,-0.476,-0.951,-1.124,1.012,1.006
2012-04-25,1390.690,0.668,1.364,1.737,1.000,1.491,1.002,1.022
2012-04-26,1399.980,0.241,0.668,2.042,1.556,2.220,1.004,1.031
2012-04-27,1403.360,-0.388,0.241,0.911,2.664,0.905,1.009,1.034
2012-04-30,1397.910,0.566,-0.388,-0.148,1.891,0.922,1.012,1.020
2012-05-01,1405.820,-0.250,0.566,0.175,1.088,2.099,1.003,1.012
2012-05-02,1402.310,-0.766,-0.250,0.315,0.166,1.725,1.004,1.004
2012-05-03,1391.570,-1.615,-0.766,-1.014,-0.840,1.802,1.013,1.001
2012-05-04,1369.100,0.035,-1.615,-2.368,-2.061,-0.209,1.037,1.001
2012-05-07,1369.580,-0.428,0.035,-1.580,-2.578,-1.518,1.036,1.010
2012-05-08,1363.720,-0.670,-0.428,-0.393,-2.752,-2.590,1.033,1.011
2012-05-09,1354.580,0.252,-0.670,-1.095,-2.658,-3.476,1.029,1.007
2012-05-10,1357.990,-0.339,0.252,-0.420,-0.811,-2.856,1.012,1.005
2012-05-11,1353.390,-1.111,-0.339,-0.088,-1.182,-3.729,1.014,1.004
2012-05-14,1338.350,-0.575,-1.111,-1.446,-1.860,-4.561,1.024,1.001
2012-05-15,1330.660,-0.440,-0.575,-1.679,-1.766,-4.377,1.028,1.004
2012-05-16,1324.800,-1.505,-0.440,-1.012,-2.444,-3.236,1.032,1.007
2012-05-17,1304.860,-0.739,-1.505,-1.939,-3.586,-4.726,1.044,1.005
2012-05-18,1295.220,1.604,-0.739,-2.233,-3.223,-5.023,1.043,1.007
2012-05-21,1315.990,0.049,1.604,0.853,-1.102,-2.849,1.018,1.021
2012-05-22,1316.630,0.169,0.049,1.653,-0.617,-3.046,1.012,1.020
2012-05-23,1318.860,0.138,0.169,0.218,1.073,-2.551,1.007,1.021
2012-05-24,1320.680,-0.217,0.138,0.308,1.966,-1.320,1.009,1.020
2012-05-25,1317.820,1.108,-0.217,-0.079,0.139,-0.965,1.003,1.002
2012-05-29,1332.420,-1.433,1.108,0.889,1.199,0.575,1.000,1.017
2012-05-30,1313.320,-0.228,-1.433,-0.341,-0.420,0.648,1.015,1.004
2012-05-31,1310.330,-2.464,-0.228,-1.658,-0.784,1.167,1.018,1.005
2012-06-01,1278.040,0.011,-2.464,-2.686,-3.019,-2.884,1.053,1.003
2012-06-04,1278.180,0.573,0.011,-2.454,-4.071,-2.920,1.052,1.015
2012-06-05,1285.500,2.305,0.573,0.584,-2.118,-2.529,1.030,1.019
2012-06-06,1315.130,-0.011,2.305,2.891,0.366,-0.420,1.008,1.043
2012-06-07,1314.990,0.811,-0.011,2.294,2.891,-0.215,1.010,1.044
2012-06-08,1325.660,-1.262,0.811,0.801,3.715,-0.507,1.012,1.046
2012-06-11,1308.930,1.165,-1.262,-0.461,1.823,-0.334,1.021,1.020
2012-06-12,1324.180,-0.702,1.165,-0.112,0.688,1.057,1.005,1.015
2012-06-13,1314.880,1.081,-0.702,0.455,-0.008,2.883,1.012,1.007
2012-06-14,1329.100,1.034,1.081,0.372,0.259,3.984,1.005,1.018
2012-06-15,1342.840,0.144,1.034,2.126,2.591,4.461,1.003,1.033
2012-06-18,1344.780,0.982,0.144,1.180,1.556,2.255,1.007,1.028
2012-06-19,1357.980,-0.169,0.982,1.127,3.278,3.269,1.007,1.038
2012-06-20,1355.690,-2.226,-0.169,0.811,2.001,2.265,1.008,1.023
2012-06-21,1325.510,0.717,-2.226,-2.391,-1.291,1.267,1.032,1.002
2012-06-22,1335.020,-1.595,0.717,-1.525,-0.726,0.819,1.025,1.012
2012-06-25,1313.720,0.477,-1.595,-0.889,-3.259,-0.088,1.044,1.008
2012-06-26,1319.990,0.898,0.477,-1.126,-2.633,-0.685,1.030,1.015
2012-06-27,1331.850,-0.211,0.898,1.380,0.478,-0.818,1.007,1.017
2012-06-28,1329.040,2.492,-0.211,0.686,-0.448,-1.170,1.010,1.014
2012-06-29,1362.160,0.246,2.492,2.276,3.687,0.308,1.002,1.049
2012-07-02,1365.510,0.623,0.246,2.744,3.449,0.724,1.010,1.047
2012-07-03,1374.020,-0.469,0.623,0.871,3.166,3.660,1.011,1.044
2012-07-05,1367.580,-0.943,-0.469,0.152,2.900,2.439,1.017,1.030
2012-07-06,1354.680,-0.164,-0.943,-1.408,-0.549,3.118,1.017,1.002
2012-07-09,1352.460,-0.813,-0.164,-1.106,-0.956,2.460,1.020,1.004
2012-07-10,1341.470,-0.001,-0.813,-0.975,-2.369,0.722,1.030,1.005
2012-07-11,1341.450,-0.499,-0.001,-0.814,-1.911,0.934,1.022,1.007
2012-07-12,1334.760,1.650,-0.499,-0.500,-1.470,-2.012,1.019,1.004
2012-07-13,1356.780,-0.231,1.650,1.143,0.319,-0.639,1.003,1.021
2012-07-16,1353.640,0.741,-0.231,1.414,0.907,-1.483,1.006,1.018
2012-07-17,1363.670,0.668,0.741,0.508,1.656,-0.286,1.005,1.026
2012-07-18,1372.780,0.272,0.668,1.414,2.848,1.336,1.006,1.031
2012-07-19,1376.510,-1.006,0.272,0.942,1.454,1.778,1.004,1.022
2012-07-20,1362.660,-0.891,-1.006,-0.737,0.666,1.580,1.014,1.010
2012-07-23,1350.520,-0.904,-0.891,-1.888,-0.964,0.676,1.024,1.003
2012-07-24,1338.310,-0.031,-0.904,-1.787,-2.511,0.266,1.037,1.005
2012-07-25,1337.890,1.654,-0.031,-0.935,-2.806,-1.392,1.034,1.011
2012-07-26,1360.020,1.908,1.654,1.622,-0.194,0.471,1.008,1.023
2012-07-27,1385.970,-0.048,1.908,3.594,2.625,1.635,1.003,1.051
2012-07-30,1385.300,-0.432,-0.048,1.859,3.511,0.912,1.014,1.050
2012-07-31,1379.320,-0.290,-0.432,-0.480,3.097,0.204,1.020,1.035
2012-08-01,1375.320,-0.750,-0.290,-0.720,1.125,0.929,1.015,1.013
2012-08-02,1365.000,1.904,-0.750,-1.038,-1.513,1.072,1.021,1.002
2012-08-03,1390.990,0.233,1.904,1.139,0.411,3.936,1.004,1.022
2012-08-06,1394.230,0.511,0.233,2.141,1.081,4.211,1.006,1.025
2012-08-07,1401.350,0.062,0.511,0.745,1.893,3.039,1.008,1.031
2012-08-08,1402.220,0.041,0.062,0.573,2.727,1.172,1.011,1.028
2012-08-09,1402.800,0.219,0.041,0.103,0.849,1.263,1.004,1.010
2012-08-10,1405.870,-0.125,0.219,0.260,0.835,1.925,1.002,1.009
2012-08-13,1404.110,-0.013,-0.125,0.093,0.197,2.093,1.002,1.003
2012-08-14,1403.930,0.114,-0.013,-0.138,0.122,2.852,1.002,1.002
2012-08-15,1405.530,0.710,0.114,0.101,0.195,1.045,1.001,1.002
2012-08-16,1415.510,0.187,0.710,0.825,0.686,1.526,1.000,1.012
2012-08-17,1418.160,-0.002,0.187,0.899,1.001,1.200,1.002,1.015
2012-08-20,1418.130,-0.350,-0.002,0.185,1.011,1.135,1.005,1.013
2012-08-21,1413.170,0.023,-0.350,-0.352,0.544,0.739,1.007,1.006
2012-08-22,1413.490,-0.807,0.023,-0.327,-0.143,0.542,1.005,1.001
2012-08-23,1402.080,0.645,-0.807,-0.785,-1.134,-0.145,1.016,1.001
2012-08-24,1411.130,-0.049,0.645,-0.167,-0.494,0.513,1.008,1.007
2012-08-27,1410.440,-0.081,-0.049,0.596,-0.193,0.349,1.006,1.006
2012-08-28,1409.300,0.084,-0.081,-0.130,-0.296,-0.439,1.005,1.006
2012-08-29,1410.490,-0.781,0.084,0.004,0.600,-0.541,1.003,1.006
2012-08-30,1399.480,0.507,-0.781,-0.697,-0.826,-1.315,1.012,1.000
2012-08-31,1406.580,-0.117,0.507,-0.277,-0.274,-0.466,1.006,1.005
2012-09-04,1404.940,-0.107,-0.117,0.390,-0.309,-0.605,1.006,1.005
2012-09-05,1403.440,2.044,-0.107,-0.223,-0.500,0.097,1.006,1.004
2012-09-06,1432.120,0.405,2.044,1.935,2.332,1.487,1.000,1.033
2012-09-07,1437.920,-0.615,0.405,2.457,2.228,1.948,1.006,1.037
2012-09-10,1429.080,0.313,-0.615,-0.212,1.718,1.404,1.015,1.026
2012-09-11,1433.560,0.209,0.313,-0.303,2.146,1.636,1.013,1.022
2012-09-12,1436.560,1.631,0.209,0.523,0.310,2.650,1.003,1.006
2012-09-13,1459.990,0.396,1.631,1.844,1.535,3.797,1.001,1.030
2012-09-14,1465.770,-0.312,0.396,2.033,2.567,4.330,1.006,1.036
2012-09-17,1461.190,-0.128,-0.312,0.082,1.927,4.115,1.012,1.026
2012-09-18,1459.320,0.119,-0.128,-0.440,1.584,1.899,1.012,1.016
2012-09-19,1461.050,-0.054,0.119,-0.010,0.073,1.609,1.003,1.003
2012-09-20,1460.260,-0.008,-0.054,0.064,-0.376,2.182,1.004,1.002
2012-09-21,1460.150,-0.223,-0.008,-0.062,-0.071,1.855,1.001,1.001
2012-09-24,1456.890,-1.050,-0.223,-0.231,-0.167,1.415,1.004,1.000
2012-09-25,1441.590,-0.574,-1.050,-1.271,-1.332,-1.260,1.020,1.000
2012-09-26,1433.320,0.965,-0.574,-1.618,-1.845,-2.214,1.027,1.003
2012-09-27,1447.150,-0.448,0.965,0.386,-0.890,-0.961,1.014,1.013
2012-09-28,1440.670,0.265,-0.448,0.513,-1.113,-1.278,1.013,1.009
2012-10-01,1444.490,0.087,0.265,-0.184,0.201,-1.133,1.004,1.009
2012-10-02,1445.750,0.362,0.087,0.353,0.867,-0.994,1.004,1.009
2012-10-03,1450.990,0.717,0.362,0.450,0.265,-0.627,1.001,1.008
2012-10-04,1461.400,-0.032,0.717,1.082,1.439,0.310,1.001,1.019
2012-10-05,1460.930,-0.346,-0.032,0.685,1.138,1.342,1.004,1.016
2012-10-08,1455.880,-0.989,-0.346,-0.378,0.701,1.574,1.008,1.009
2012-10-09,1441.480,-0.619,-0.989,-1.331,-0.655,-0.392,1.019,1.001
2012-10-10,1432.560,0.020,-0.619,-1.602,-1.973,-0.563,1.029,1.004
2012-10-11,1432.840,-0.297,0.020,-0.599,-1.923,-0.807,1.025,1.008
2012-10-12,1428.590,0.808,-0.297,-0.277,-1.874,-1.187,1.020,1.007
2012-10-15,1440.130,1.027,0.808,0.509,-0.094,-0.748,1.003,1.010
2012-10-16,1454.920,0.412,1.027,1.843,1.561,-0.443,1.001,1.025
2012-10-17,1460.910,-0.244,0.412,1.443,1.959,-0.001,1.005,1.030
2012-10-18,1457.340,-1.657,-0.244,0.166,2.012,0.100,1.011,1.023
2012-10-19,1433.190,0.044,-1.657,-1.897,-0.482,-0.575,1.026,1.004
2012-10-22,1433.820,-1.444,0.044,-1.614,-1.450,0.088,1.027,1.007
2012-10-23,1413.110,-0.309,-1.444,-1.401,-3.272,-1.377,1.044,1.006
2012-10-24,1408.750,0.300,-0.309,-1.748,-3.334,-1.389,1.039,1.010
2012-10-25,1412.970,-0.073,0.300,-0.010,-1.411,-1.886,1.021,1.010
2012-10-26,1411.940,0.016,-0.073,0.226,-1.526,-2.954,1.016,1.010
2012-10-31,1412.160,1.093,0.016,-0.057,-0.067,-3.337,1.002,1.003
2012-11-01,1427.590,-0.938,1.093,1.108,1.337,-2.041,1.000,1.019
2012-11-02,1414.200,0.216,-0.938,0.144,0.087,-1.325,1.010,1.007
2012-11-05,1417.260,0.785,0.216,-0.724,0.377,-1.155,1.008,1.009
2012-11-06,1428.390,-2.371,0.785,1.003,1.149,1.081,1.004,1.016
2012-11-07,1394.530,-1.220,-2.371,-1.604,-2.316,-1.009,1.033,1.002
2012-11-08,1377.510,0.170,-1.220,-3.562,-2.594,-2.510,1.047,1.005
2012-11-09,1379.850,0.013,0.170,-1.053,-2.640,-2.273,1.044,1.015
2012-11-12,1380.030,-0.399,0.013,0.183,-3.386,-2.275,1.036,1.019
2012-11-13,1374.530,-1.385,-0.399,-0.386,-1.434,-3.717,1.015,1.005
2012-11-14,1355.490,-0.159,-1.385,-1.778,-1.599,-4.151,1.027,1.000
2012-11-15,1353.330,0.484,-0.159,-1.542,-1.922,-4.511,1.029,1.006
2012-11-16,1359.880,1.986,0.484,0.324,-1.460,-4.796,1.019,1.012
2012-11-19,1386.890,0.066,1.986,2.480,0.899,-0.548,1.003,1.035
2012-11-20,1387.810,0.232,0.066,2.054,2.384,0.748,1.008,1.037
2012-11-21,1391.030,1.303,0.232,0.299,2.786,0.810,1.012,1.035
2012-11-23,1409.150,-0.203,1.303,1.538,3.623,2.110,1.007,1.040
2012-11-26,1406.290,-0.523,-0.203,1.097,1.399,2.311,1.006,1.021
2012-11-27,1398.940,0.786,-0.523,-0.725,0.802,3.205,1.012,1.012
2012-11-28,1409.930,0.427,0.786,0.259,1.359,4.182,1.005,1.015
2012-11-29,1415.950,0.016,0.427,1.216,0.483,4.123,1.002,1.014
2012-11-30,1416.180,-0.475,0.016,0.443,0.703,2.112,1.004,1.014
2012-12-03,1409.460,-0.171,-0.475,-0.458,0.752,1.560,1.009,1.009
2012-12-04,1407.050,0.158,-0.171,-0.645,-0.204,1.152,1.009,1.002
2012-12-05,1409.280,0.331,0.158,-0.013,-0.471,0.009,1.007,1.004
2012-12-06,1413.940,0.292,0.331,0.490,-0.158,0.544,1.003,1.007
2012-12-07,1418.070,0.034,0.292,0.624,0.611,1.367,1.001,1.010
2012-12-10,1418.550,0.655,0.034,0.326,0.817,0.611,1.003,1.010
2012-12-11,1427.840,0.045,0.655,0.689,1.317,0.840,1.001,1.016
2012-12-12,1428.480,-0.632,0.045,0.700,1.028,0.869,1.003,1.013
2012-12-13,1419.450,-0.414,-0.632,-0.588,0.097,0.709,1.009,1.004
2012-12-14,1413.580,1.187,-0.414,-1.043,-0.350,0.464,1.014,1.002
2012-12-17,1430.360,1.149,1.187,0.769,0.176,1.496,1.004,1.014
2012-12-18,1446.790,-0.759,1.149,2.349,1.282,2.323,1.002,1.030
2012-12-19,1435.810,0.549,-0.759,0.381,1.153,1.251,1.012,1.021
2012-12-20,1443.690,-0.938,0.549,-0.214,2.130,1.772,1.010,1.024
2012-12-21,1430.150,-0.244,-0.938,-0.394,-0.015,0.162,1.015,1.005
2012-12-24,1426.660,-0.479,-0.244,-1.180,-1.391,-0.127,1.018,1.004
2012-12-26,1419.830,-0.122,-0.479,-0.722,-1.113,0.027,1.019,1.003
2012-12-27,1418.100,-1.105,-0.122,-0.600,-1.773,0.320,1.020,1.006
2012-12-28,1402.430,1.694,-1.105,-1.225,-1.938,-1.953,1.026,1.002
2012-12-31,1426.190,2.540,1.694,0.570,-0.033,-1.424,1.007,1.018
2013-01-02,1462.420,-0.209,2.540,4.278,3.000,1.853,1.002,1.055
2013-01-03,1459.370,0.487,-0.209,2.326,2.910,1.086,1.015,1.052
2013-01-04,1466.470,-0.312,0.487,0.277,4.566,2.540,1.018,1.052
2013-01-07,1461.890,-0.324,-0.312,0.173,2.503,2.469,1.016,1.025
2013-01-08,1457.150,0.266,-0.324,-0.636,-0.360,2.628,1.007,1.001
2013-01-09,1461.020,0.760,0.266,-0.060,0.113,3.027,1.004,1.004
2013-01-10,1472.120,-0.005,0.760,1.027,0.385,4.969,1.001,1.013
2013-01-11,1472.050,-0.093,-0.005,0.755,0.695,3.216,1.003,1.013
2013-01-14,1470.680,0.113,-0.093,-0.098,0.929,0.565,1.006,1.011
2013-01-15,1472.340,0.020,0.113,0.020,0.775,0.889,1.004,1.008
2013-01-16,1472.630,0.564,0.020,0.133,0.035,0.420,1.000,1.001
2013-01-17,1480.940,0.340,0.564,0.584,0.604,1.303,1.000,1.010
2013-01-18,1485.980,0.443,0.340,0.907,1.040,1.979,1.002,1.015
2013-01-22,1492.560,0.151,0.443,0.785,1.373,2.159,1.003,1.019
2013-01-23,1494.810,0.001,0.151,0.594,1.506,1.541,1.004,1.017
2013-01-24,1494.820,0.545,0.001,0.151,0.937,1.547,1.004,1.011
2013-01-25,1502.960,-0.185,0.545,0.545,1.143,2.195,1.001,1.013
2013-01-28,1500.180,0.511,-0.185,0.359,0.511,1.891,1.003,1.007
2013-01-29,1507.840,-0.390,0.511,0.325,0.872,2.391,1.001,1.012
2013-01-30,1501.960,-0.256,-0.390,0.119,0.478,1.419,1.005,1.006
2013-01-31,1498.110,1.005,-0.256,-0.645,-0.323,0.816,1.007,1.002
2013-02-01,1513.170,-1.154,1.005,0.746,0.866,1.381,1.001,1.013
2013-02-04,1495.710,1.042,-1.154,-0.160,-0.804,0.060,1.014,1.003
2013-02-05,1511.290,0.055,1.042,-0.124,0.621,1.102,1.004,1.014
2013-02-06,1512.120,-0.181,0.055,1.097,0.935,0.609,1.006,1.014
2013-02-07,1509.390,0.566,-0.181,-0.126,-0.250,0.614,1.008,1.009
2013-02-08,1517.930,-0.061,0.566,0.384,1.486,0.669,1.004,1.016
2013-02-11,1517.010,0.160,-0.061,0.505,0.378,1.002,1.002,1.007
2013-02-12,1519.430,0.059,0.160,0.099,0.483,1.423,1.002,1.008
2013-02-13,1520.330,0.069,0.059,0.219,0.725,0.473,1.003,1.007
2013-02-14,1521.380,-0.105,0.069,0.128,0.227,1.716,1.001,1.004
2013-02-15,1519.790,0.734,-0.105,-0.036,0.183,0.562,1.002,1.002
2013-02-19,1530.940,-1.240,0.734,0.628,0.758,1.245,1.000,1.011
2013-02-20,1511.950,-0.630,-1.240,-0.516,-0.551,0.170,1.014,1.002
2013-02-21,1502.420,0.877,-0.630,-1.863,-1.246,-1.022,1.023,1.003
2013-02-22,1515.600,-1.831,0.877,0.241,-0.276,-0.093,1.013,1.012
2013-02-25,1487.850,0.611,-1.831,-0.970,-2.815,-2.078,1.034,1.005
2013-02-26,1496.940,1.273,0.611,-1.231,-0.993,-1.538,1.017,1.010
2013-02-27,1515.990,-0.086,1.273,1.891,0.903,-0.354,1.006,1.023
2013-02-28,1514.680,0.232,-0.086,1.185,-0.061,-0.336,1.010,1.021
2013-03-01,1518.200,0.461,0.232,0.146,2.040,-0.832,1.008,1.024
2013-03-04,1525.200,0.957,0.461,0.695,1.888,0.876,1.005,1.020
2013-03-05,1539.790,0.108,0.957,1.422,1.570,2.487,1.001,1.024
2013-03-06,1541.460,0.182,0.108,1.066,1.768,1.706,1.005,1.024
2013-03-07,1544.260,0.448,0.182,0.290,1.717,3.791,1.006,1.020
2013-03-08,1551.180,0.325,0.448,0.631,1.703,3.623,1.004,1.018
2013-03-11,1556.220,-0.240,0.325,0.774,1.067,2.654,1.002,1.014
2013-03-12,1552.480,0.131,-0.240,0.084,0.715,2.496,1.005,1.009
2013-03-13,1554.520,0.560,0.131,-0.109,0.664,2.392,1.003,1.007
2013-03-14,1563.230,-0.162,0.560,0.692,0.777,2.493,1.000,1.010
2013-03-15,1560.700,-0.551,-0.162,0.398,0.288,1.358,1.003,1.007
2013-03-18,1552.100,-0.242,-0.551,-0.712,-0.024,0.690,1.009,1.003
2013-03-19,1548.340,0.670,-0.242,-0.792,-0.398,0.264,1.012,1.002
2013-03-20,1558.710,-0.828,0.670,0.426,-0.289,0.485,1.006,1.009
2013-03-21,1545.800,0.717,-0.828,-0.164,-0.955,-0.670,1.012,1.003
2013-03-22,1556.890,-0.334,0.717,-0.117,0.309,0.284,1.003,1.009
2013-03-25,1551.690,0.779,-0.334,0.381,0.216,-0.182,1.007,1.006
2013-03-26,1563.770,-0.059,0.779,0.442,0.325,0.035,1.002,1.013
2013-03-27,1562.850,0.406,-0.059,0.719,1.103,0.138,1.004,1.013
2013-03-28,1569.190,-0.447,0.406,0.347,0.790,1.101,1.002,1.013
2013-04-01,1562.170,0.517,-0.447,-0.044,0.675,0.893,1.007,1.007
2013-04-02,1570.250,-1.055,0.517,0.068,0.414,0.740,1.001,1.007
2013-04-03,1553.690,0.405,-1.055,-0.543,-0.586,0.510,1.014,1.001
2013-04-04,1559.980,-0.429,0.405,-0.654,-0.587,0.198,1.010,1.006
2013-04-05,1553.280,0.630,-0.429,-0.026,-0.569,0.102,1.012,1.004
2013-04-08,1563.070,0.354,0.630,0.198,-0.457,-0.045,1.006,1.010
2013-04-09,1568.610,1.219,0.354,0.987,0.960,0.369,1.002,1.013
2013-04-10,1587.730,0.355,1.219,1.578,1.779,1.182,1.001,1.029
2013-04-11,1593.370,-0.284,0.355,1.578,2.581,1.997,1.006,1.033
2013-04-12,1588.850,-2.297,-0.284,0.071,1.649,1.185,1.010,1.021
2013-04-15,1552.360,1.431,-2.297,-2.574,-1.036,-0.086,1.037,1.003
2013-04-16,1574.570,-1.433,1.431,-0.899,-0.829,0.935,1.022,1.016
2013-04-17,1552.010,-0.670,-1.433,-0.023,-2.596,-0.082,1.036,1.010
2013-04-18,1541.610,0.885,-0.670,-2.093,-2.973,-1.373,1.036,1.009
2013-04-19,1555.250,0.466,0.885,0.209,0.186,-0.852,1.014,1.014
2013-04-22,1562.500,1.042,0.466,1.355,-0.767,-1.589,1.011,1.018
2013-04-23,1578.780,0.001,1.042,1.513,1.725,-0.916,1.003,1.030
2013-04-24,1578.790,0.403,0.001,1.043,2.412,-0.633,1.008,1.029
2013-04-25,1585.160,-0.184,0.403,0.404,1.923,2.113,1.006,1.023
2013-04-26,1582.240,0.719,-0.184,0.219,1.263,0.487,1.007,1.013
2013-04-29,1593.610,0.248,0.719,0.533,0.939,2.680,1.001,1.013
2013-04-30,1597.570,-0.931,0.248,0.969,1.190,3.630,1.002,1.015
2013-05-01,1582.700,0.941,-0.931,-0.685,-0.155,1.765,1.011,1.004
2013-05-02,1597.590,1.053,0.941,0.001,0.970,2.246,1.004,1.013
2013-05-03,1614.420,0.191,1.053,2.004,1.306,2.257,1.002,1.024
2013-05-06,1617.500,0.523,0.191,1.246,1.248,2.452,1.006,1.026
2013-05-07,1625.960,0.414,0.523,0.715,2.733,2.574,1.008,1.031
2013-05-08,1632.690,-0.369,0.414,0.939,2.197,3.189,1.005,1.024
2013-05-09,1626.670,0.432,-0.369,0.044,0.759,2.075,1.006,1.010
2013-05-10,1633.700,0.004,0.432,0.062,1.002,2.262,1.003,1.011
2013-05-13,1633.770,1.014,0.004,0.436,0.480,3.227,1.002,1.006
2013-05-14,1650.340,0.511,1.014,1.019,1.081,3.302,1.001,1.019
2013-05-15,1658.780,-0.501,0.511,1.531,1.974,2.748,1.003,1.026
2013-05-16,1650.470,1.030,-0.501,0.008,1.027,2.038,1.009,1.015
2013-05-17,1667.470,-0.071,1.030,0.524,2.063,2.553,1.004,1.023
2013-05-20,1666.290,0.172,-0.071,0.959,0.966,2.058,1.004,1.014
2013-05-21,1669.160,-0.827,0.172,0.101,0.626,2.612,1.004,1.013
2013-05-22,1655.350,-0.292,-0.827,-0.657,0.296,1.325,1.013,1.005
2013-05-23,1650.510,-0.055,-0.292,-1.117,-1.017,1.025,1.016,1.002
2013-05-24,1649.600,0.634,-0.055,-0.347,-1.002,-0.045,1.015,1.005
2013-05-28,1660.060,-0.705,0.634,0.579,-0.545,0.077,1.007,1.011
2013-05-29,1648.360,0.367,-0.705,-0.075,-0.422,-0.128,1.008,1.003
2013-05-30,1654.410,-1.431,0.367,-0.340,0.236,-0.783,1.004,1.006
2013-05-31,1630.740,0.594,-1.431,-1.069,-1.143,-2.133,1.023,1.001
2013-06-03,1640.420,-0.551,0.594,-0.846,-1.183,-1.722,1.016,1.009
2013-06-04,1631.380,-1.378,-0.551,0.039,-1.030,-1.448,1.017,1.005
2013-06-05,1608.900,0.849,-1.378,-1.921,-2.751,-2.521,1.034,1.003
2013-06-06,1622.560,1.283,0.849,-0.541,-0.502,-1.639,1.016,1.011
2013-06-07,1643.380,-0.035,1.283,2.143,0.180,-1.005,1.007,1.024
2013-06-10,1642.810,-1.015,-0.035,1.248,0.701,-0.337,1.008,1.024
2013-06-11,1626.130,-0.837,-1.015,-1.050,1.071,-1.709,1.018,1.015
2013-06-12,1612.520,1.478,-0.837,-1.844,-0.619,-1.117,1.025,1.004
2013-06-13,1636.360,-0.589,1.478,0.629,-0.427,-0.248,1.012,1.017
2013-06-14,1626.730,0.757,-0.589,0.881,-0.979,-0.285,1.014,1.011
2013-06-17,1639.040,0.779,0.757,0.164,0.794,1.873,1.005,1.018
2013-06-18,1651.810,-1.385,0.779,1.542,2.437,1.803,1.005,1.028
2013-06-19,1628.930,-2.501,-1.385,-0.617,-0.454,-0.879,1.016,1.006
2013-06-20,1588.190,0.267,-2.501,-3.852,-2.369,-3.325,1.051,1.002
2013-06-21,1592.430,-1.215,0.267,-2.241,-2.844,-2.072,1.049,1.015
2013-06-24,1573.090,0.950,-1.215,-0.951,-4.766,-2.445,1.058,1.016
2013-06-25,1588.030,0.959,0.950,-0.276,-2.511,-2.954,1.027,1.020
2013-06-26,1603.260,0.620,0.959,1.918,0.949,-1.443,1.003,1.021
2013-06-27,1613.200,-0.429,0.620,1.585,1.304,-1.577,1.005,1.030
2013-06-28,1606.280,0.540,-0.429,0.188,2.110,-2.756,1.012,1.024
2013-07-01,1614.960,-0.054,0.540,0.109,1.696,-0.858,1.006,1.018
2013-07-02,1614.080,0.082,-0.054,0.486,0.675,1.630,1.004,1.008
2013-07-03,1615.410,1.020,0.082,0.028,0.137,1.443,1.003,1.006
2013-07-05,1631.890,0.525,1.020,1.103,1.594,3.738,1.001,1.020
2013-07-08,1640.460,0.723,0.525,1.551,1.579,3.302,1.003,1.024
2013-07-09,1652.320,0.018,0.723,1.252,2.369,3.060,1.005,1.032
2013-07-10,1652.620,1.355,0.018,0.741,2.303,2.444,1.008,1.026
2013-07-11,1675.020,0.309,1.355,1.374,2.643,4.279,1.003,1.033
2013-07-12,1680.190,0.137,0.309,1.668,2.422,4.039,1.006,1.031
2013-07-15,1682.500,-0.371,0.137,0.447,1.827,4.239,1.008,1.025
2013-07-16,1676.260,0.277,-0.371,-0.234,1.430,3.767,1.011,1.015
2013-07-17,1680.910,0.503,0.277,-0.095,0.352,3.004,1.002,1.005
2013-07-18,1689.370,0.161,0.503,0.782,0.546,2.981,1.001,1.010
2013-07-19,1692.090,0.203,0.161,0.665,0.570,2.407,1.002,1.012
2013-07-22,1695.530,-0.185,0.203,0.365,1.150,2.596,1.003,1.014
2013-07-23,1692.390,-0.381,-0.185,0.018,0.683,1.037,1.004,1.007
2013-07-24,1685.940,0.256,-0.381,-0.566,-0.203,0.342,1.007,1.001
2013-07-25,1690.250,0.083,0.256,-0.126,-0.109,0.461,1.004,1.003
2013-07-26,1691.650,-0.374,0.083,0.339,-0.229,0.918,1.003,1.004
2013-07-29,1685.330,0.037,-0.374,-0.291,-0.417,0.263,1.006,1.001
2013-07-30,1685.960,-0.014,0.037,-0.336,0.001,-0.202,1.004,1.002
2013-07-31,1685.730,1.254,-0.014,0.024,-0.267,-0.376,1.004,1.002
2013-08-01,1706.870,0.164,1.254,1.240,0.900,0.669,1.000,1.019
2013-08-02,1709.670,-0.148,0.164,1.420,1.444,1.021,1.004,1.022
2013-08-05,1707.140,-0.572,-0.148,0.016,1.256,1.257,1.008,1.018
2013-08-06,1697.370,-0.381,-0.572,-0.719,0.691,0.421,1.013,1.008
